year,state,state_code,county,candidate,party,candidate_votes,total_votes
2004,Nebraska,NE,Dawes,George W. Bush,republican,2809.0,3994
2004,Nebraska,NE,Dawson,John Kerry,democrat,1728.0,7956
2004,Nebraska,NE,Dawson,George W. Bush,republican,6149.0,7956
2004,Nebraska,NE,Deuel,John Kerry,democrat,222.0,1053
2004,Nebraska,NE,Deuel,George W. Bush,republican,820.0,1053
2004,Nebraska,NE,Dixon,John Kerry,democrat,938.0,3009
2004,Nebraska,NE,Dixon,George W. Bush,republican,2028.0,3009
2004,Nebraska,NE,Dodge,John Kerry,democrat,5250.0,16172
2004,Nebraska,NE,Dodge,George W. Bush,republican,10716.0,16172
2004,Nebraska,NE,Douglas,John Kerry,democrat,83330.0,207071
2004,Nebraska,NE,Douglas,George W. Bush,republican,120813.0,207071
2004,Nebraska,NE,Dundy,John Kerry,democrat,186.0,1053
2004,Nebraska,NE,Dundy,George W. Bush,republican,858.0,1053
2004,Nebraska,NE,Fillmore,John Kerry,democrat,828.0,3193
2004,Nebraska,NE,Fillmore,George W. Bush,republican,2314.0,3193
2004,Nebraska,NE,Franklin,John Kerry,democrat,412.0,1714
2004,Nebraska,NE,Franklin,George W. Bush,republican,1277.0,1714
2004,Nebraska,NE,Frontier,John Kerry,democrat,275.0,1467
2004,Nebraska,NE,Frontier,George W. Bush,republican,1160.0,1467
2004,Nebraska,NE,Furnas,John Kerry,democrat,492.0,2467
2004,Nebraska,NE,Furnas,George W. Bush,republican,1950.0,2467
2004,Nebraska,NE,Gage,John Kerry,democrat,3655.0,10384
2004,Nebraska,NE,Gage,George W. Bush,republican,6575.0,10384
2004,Nebraska,NE,Garden,John Kerry,democrat,201.0,1183
2004,Nebraska,NE,Garden,George W. Bush,republican,970.0,1183
2004,Nebraska,NE,Garfield,John Kerry,democrat,196.0,1017
2004,Nebraska,NE,Garfield,George W. Bush,republican,806.0,1017
2004,Nebraska,NE,Gosper,John Kerry,democrat,222.0,1119
2004,Nebraska,NE,Gosper,George W. Bush,republican,890.0,1119
2004,Nebraska,NE,Grant,John Kerry,democrat,41.0,396
2004,Nebraska,NE,Grant,George W. Bush,republican,352.0,396
2004,Nebraska,NE,Greeley,John Kerry,democrat,361.0,1248
2004,Nebraska,NE,Greeley,George W. Bush,republican,865.0,1248
2004,Nebraska,NE,Hall,John Kerry,democrat,6228.0,21154
2004,Nebraska,NE,Hall,George W. Bush,republican,14592.0,21154
2004,Nebraska,NE,Hamilton,John Kerry,democrat,1012.0,4866
2004,Nebraska,NE,Hamilton,George W. Bush,republican,3785.0,4866
2004,Nebraska,NE,Harlan,John Kerry,democrat,398.0,1897
2004,Nebraska,NE,Harlan,George W. Bush,republican,1467.0,1897
2004,Nebraska,NE,Hayes,John Kerry,democrat,66.0,598
2004,Nebraska,NE,Hayes,George W. Bush,republican,524.0,598
2004,Nebraska,NE,Hitchcock,John Kerry,democrat,296.0,1486
2004,Nebraska,NE,Hitchcock,George W. Bush,republican,1171.0,1486
2004,Nebraska,NE,Holt,John Kerry,democrat,894.0,5174
2004,Nebraska,NE,Holt,George W. Bush,republican,4217.0,5174
2004,Nebraska,NE,Hooker,John Kerry,democrat,64.0,461
2004,Nebraska,NE,Hooker,George W. Bush,republican,392.0,461
2004,Nebraska,NE,Howard,John Kerry,democrat,900.0,2979
2004,Nebraska,NE,Howard,George W. Bush,republican,2020.0,2979
2004,Nebraska,NE,Jefferson,John Kerry,democrat,1352.0,4011
2004,Nebraska,NE,Jefferson,George W. Bush,republican,2600.0,4011
2004,Nebraska,NE,Johnson,John Kerry,democrat,885.0,2394
2004,Nebraska,NE,Johnson,George W. Bush,republican,1470.0,2394
2004,Nebraska,NE,Kearney,John Kerry,democrat,707.0,3379
2004,Nebraska,NE,Kearney,George W. Bush,republican,2621.0,3379
2004,Nebraska,NE,Keith,John Kerry,democrat,743.0,4137
2004,Nebraska,NE,Keith,George W. Bush,republican,3356.0,4137
2004,Nebraska,NE,Keya Paha,John Kerry,democrat,98.0,549
2004,Nebraska,NE,Keya Paha,George W. Bush,republican,442.0,549
2004,Nebraska,NE,Kimball,John Kerry,democrat,366.0,1877
2004,Nebraska,NE,Kimball,George W. Bush,republican,1491.0,1877
2004,Nebraska,NE,Knox,John Kerry,democrat,1086.0,4213
2004,Nebraska,NE,Knox,George W. Bush,republican,3062.0,4213
2004,Nebraska,NE,Lancaster,John Kerry,democrat,52747.0,124509
2004,Nebraska,NE,Lancaster,George W. Bush,republican,69764.0,124509
2004,Nebraska,NE,Lincoln,John Kerry,democrat,4905.0,16199
2004,Nebraska,NE,Lincoln,George W. Bush,republican,11056.0,16199
2004,Nebraska,NE,Logan,John Kerry,democrat,67.0,429
2004,Nebraska,NE,Logan,George W. Bush,republican,357.0,429
2004,Nebraska,NE,Loup,John Kerry,democrat,68.0,386
2004,Nebraska,NE,Loup,George W. Bush,republican,314.0,386
2004,Nebraska,NE,McPherson,John Kerry,democrat,49.0,312
2004,Nebraska,NE,McPherson,George W. Bush,republican,259.0,312
2004,Nebraska,NE,Madison,John Kerry,democrat,2934.0,14089
2004,Nebraska,NE,Madison,George W. Bush,republican,10981.0,14089
2004,Nebraska,NE,Merrick,John Kerry,democrat,833.0,3657
2004,Nebraska,NE,Merrick,George W. Bush,republican,2771.0,3657
2004,Nebraska,NE,Morrill,John Kerry,democrat,495.0,2293
2004,Nebraska,NE,Morrill,George W. Bush,republican,1755.0,2293
2004,Nebraska,NE,Nance,John Kerry,democrat,459.0,1731
2004,Nebraska,NE,Nance,George W. Bush,republican,1237.0,1731
2004,Nebraska,NE,Nemaha,John Kerry,democrat,1066.0,3715
2004,Nebraska,NE,Nemaha,George W. Bush,republican,2595.0,3715
2004,Nebraska,NE,Nuckolls,John Kerry,democrat,541.0,2471
2004,Nebraska,NE,Nuckolls,George W. Bush,republican,1884.0,2471
2004,Nebraska,NE,Otoe,John Kerry,democrat,2275.0,7386
2004,Nebraska,NE,Otoe,George W. Bush,republican,5018.0,7386
2004,Nebraska,NE,Pawnee,John Kerry,democrat,481.0,1483
2004,Nebraska,NE,Pawnee,George W. Bush,republican,986.0,1483
2004,Nebraska,NE,Perkins,John Kerry,democrat,262.0,1558
2004,Nebraska,NE,Perkins,George W. Bush,republican,1285.0,1558
2004,Nebraska,NE,Phelps,John Kerry,democrat,830.0,4743
2004,Nebraska,NE,Phelps,George W. Bush,republican,3872.0,4743
2004,Nebraska,NE,Pierce,John Kerry,democrat,546.0,3398
2004,Nebraska,NE,Pierce,George W. Bush,republican,2824.0,3398
2004,Nebraska,NE,Platte,John Kerry,democrat,2657.0,13987
2004,Nebraska,NE,Platte,George W. Bush,republican,11130.0,13987
2004,Nebraska,NE,Polk,John Kerry,democrat,549.0,2727
2004,Nebraska,NE,Polk,George W. Bush,republican,2146.0,2727
2004,Nebraska,NE,Red Willow,John Kerry,democrat,1055.0,5258
2004,Nebraska,NE,Red Willow,George W. Bush,republican,4129.0,5258
2004,Nebraska,NE,Richardson,John Kerry,democrat,1297.0,4278
2004,Nebraska,NE,Richardson,George W. Bush,republican,2924.0,4278
2004,Nebraska,NE,Rock,John Kerry,democrat,130.0,883
2004,Nebraska,NE,Rock,George W. Bush,republican,740.0,883
2004,Nebraska,NE,Saline,John Kerry,democrat,2420.0,5566
2004,Nebraska,NE,Saline,George W. Bush,republican,3071.0,5566
2004,Nebraska,NE,Sarpy,John Kerry,democrat,17455.0,58334
2004,Nebraska,NE,Sarpy,George W. Bush,republican,40163.0,58334
2004,Nebraska,NE,Saunders,John Kerry,democrat,2884.0,9489
2004,Nebraska,NE,Saunders,George W. Bush,republican,6441.0,9489
2004,Nebraska,NE,Scotts Bluff,John Kerry,democrat,3843.0,14390
2004,Nebraska,NE,Scotts Bluff,George W. Bush,republican,10378.0,14390
2004,Nebraska,NE,Seward,John Kerry,democrat,2114.0,7565
2004,Nebraska,NE,Seward,George W. Bush,republican,5353.0,7565
2004,Nebraska,NE,Sheridan,John Kerry,democrat,430.0,2599
2004,Nebraska,NE,Sheridan,George W. Bush,republican,2136.0,2599
2004,Nebraska,NE,Sherman,John Kerry,democrat,541.0,1643
2004,Nebraska,NE,Sherman,George W. Bush,republican,1072.0,1643
2004,Nebraska,NE,Sioux,John Kerry,democrat,123.0,809
2004,Nebraska,NE,Sioux,George W. Bush,republican,677.0,809
2004,Nebraska,NE,Stanton,John Kerry,democrat,559.0,2745
2004,Nebraska,NE,Stanton,George W. Bush,republican,2159.0,2745
2004,Nebraska,NE,Thayer,John Kerry,democrat,764.0,2878
2004,Nebraska,NE,Thayer,George W. Bush,republican,2075.0,2878
2004,Nebraska,NE,Thomas,John Kerry,democrat,60.0,444
2004,Nebraska,NE,Thomas,George W. Bush,republican,378.0,444
2004,Nebraska,NE,Thurston,John Kerry,democrat,1212.0,2387
2004,Nebraska,NE,Thurston,George W. Bush,republican,1154.0,2387
2004,Nebraska,NE,Valley,John Kerry,democrat,564.0,2391
2004,Nebraska,NE,Valley,George W. Bush,republican,1801.0,2391
2004,Nebraska,NE,Washington,John Kerry,democrat,2754.0,9950
2004,Nebraska,NE,Washington,George W. Bush,republican,7083.0,9950
2004,Nebraska,NE,Wayne,John Kerry,democrat,1059.0,4085
2004,Nebraska,NE,Wayne,George W. Bush,republican,2971.0,4085
2004,Nebraska,NE,Webster,John Kerry,democrat,557.0,2002
2004,Nebraska,NE,Webster,George W. Bush,republican,1403.0,2002
2004,Nebraska,NE,Wheeler,John Kerry,democrat,81.0,453
2004,Nebraska,NE,Wheeler,George W. Bush,republican,366.0,453
2004,Nebraska,NE,York,John Kerry,democrat,1304.0,6797
2004,Nebraska,NE,York,George W. Bush,republican,5393.0,6797
2004,Nevada,NV,Churchill,John Kerry,democrat,2705.0,10237
2004,Nevada,NV,Churchill,George W. Bush,republican,7335.0,10237
2004,Nevada,NV,Clark,John Kerry,democrat,281767.0,545397
2004,Nevada,NV,Clark,George W. Bush,republican,255337.0,545397
2004,Nevada,NV,Douglas,John Kerry,democrat,8275.0,23898
2004,Nevada,NV,Douglas,George W. Bush,republican,15192.0,23898
2004,Nevada,NV,Elko,John Kerry,democrat,3050.0,15309
2004,Nevada,NV,Elko,George W. Bush,republican,11938.0,15309
2004,Nevada,NV,Esmeralda,John Kerry,democrat,99.0,481
2004,Nevada,NV,Esmeralda,George W. Bush,republican,367.0,481
2004,Nevada,NV,Eureka,John Kerry,democrat,144.0,738
2004,Nevada,NV,Eureka,George W. Bush,republican,571.0,738
2004,Nevada,NV,Humboldt,John Kerry,democrat,1361.0,5367
2004,Nevada,NV,Humboldt,George W. Bush,republican,3896.0,5367
2004,Nevada,NV,Lander,John Kerry,democrat,414.0,2053
2004,Nevada,NV,Lander,George W. Bush,republican,1602.0,2053
2004,Nevada,NV,Lincoln,John Kerry,democrat,418.0,2047
2004,Nevada,NV,Lincoln,George W. Bush,republican,1579.0,2047
2004,Nevada,NV,Lyon,John Kerry,democrat,5637.0,17151
2004,Nevada,NV,Lyon,George W. Bush,republican,11136.0,17151
2004,Nevada,NV,Mineral,John Kerry,democrat,931.0,2327
2004,Nevada,NV,Mineral,George W. Bush,republican,1336.0,2327
2004,Nevada,NV,Nye,John Kerry,democrat,5616.0,14510
2004,Nevada,NV,Nye,George W. Bush,republican,8487.0,14510
2004,Nevada,NV,Pershing,John Kerry,democrat,538.0,1917
2004,Nevada,NV,Pershing,George W. Bush,republican,1341.0,1917
2004,Nevada,NV,Storey,John Kerry,democrat,871.0,2168
2004,Nevada,NV,Storey,George W. Bush,republican,1253.0,2168
2004,Nevada,NV,Washoe,John Kerry,democrat,74841.0,159079
2004,Nevada,NV,Washoe,George W. Bush,republican,81545.0,159079
2004,Nevada,NV,White Pine,John Kerry,democrat,1082.0,3802
2004,Nevada,NV,White Pine,George W. Bush,republican,2604.0,3802
2004,Nevada,NV,Carson City,John Kerry,democrat,9441.0,23106
2004,Nevada,NV,Carson City,George W. Bush,republican,13171.0,23106
2004,New Hampshire,NH,Belknap,John Kerry,democrat,14080.0,32298
2004,New Hampshire,NH,Belknap,George W. Bush,republican,17920.0,32298
2004,New Hampshire,NH,Carroll,John Kerry,democrat,13319.0,28222
2004,New Hampshire,NH,Carroll,George W. Bush,republican,14614.0,28222
2004,New Hampshire,NH,Cheshire,John Kerry,democrat,24438.0,41337
2004,New Hampshire,NH,Cheshire,George W. Bush,republican,16463.0,41337
2004,New Hampshire,NH,Coos,John Kerry,democrat,8585.0,16919
2004,New Hampshire,NH,Coos,George W. Bush,republican,8143.0,16919
2004,New Hampshire,NH,Grafton,John Kerry,democrat,26180.0,46962
2004,New Hampshire,NH,Grafton,George W. Bush,republican,20277.0,46962
2004,New Hampshire,NH,Hillsborough,John Kerry,democrat,94121.0,195427
2004,New Hampshire,NH,Hillsborough,George W. Bush,republican,99724.0,195427
2004,New Hampshire,NH,Merrimack,John Kerry,democrat,39975.0,76655
2004,New Hampshire,NH,Merrimack,George W. Bush,republican,36060.0,76655
2004,New Hampshire,NH,Rockingham,John Kerry,democrat,75437.0,158766
2004,New Hampshire,NH,Rockingham,George W. Bush,republican,82069.0,158766
2004,New Hampshire,NH,Strafford,John Kerry,democrat,32942.0,59280
2004,New Hampshire,NH,Strafford,George W. Bush,republican,25825.0,59280
2004,New Hampshire,NH,Sullivan,John Kerry,democrat,11434.0,21796
2004,New Hampshire,NH,Sullivan,George W. Bush,republican,10142.0,21796
2004,New Jersey,NJ,Atlantic,John Kerry,democrat,55746.0,106097
2004,New Jersey,NJ,Atlantic,George W. Bush,republican,49487.0,106097
2004,New Jersey,NJ,Bergen,John Kerry,democrat,207666.0,400244
2004,New Jersey,NJ,Bergen,George W. Bush,republican,189833.0,400244
2004,New Jersey,NJ,Burlington,John Kerry,democrat,110411.0,207956
2004,New Jersey,NJ,Burlington,George W. Bush,republican,95936.0,207956
2004,New Jersey,NJ,Camden,John Kerry,democrat,137765.0,220933
2004,New Jersey,NJ,Camden,George W. Bush,republican,81427.0,220933
2004,New Jersey,NJ,Cape May,John Kerry,democrat,21475.0,50762
2004,New Jersey,NJ,Cape May,George W. Bush,republican,28832.0,50762
2004,New Jersey,NJ,Cumberland,John Kerry,democrat,27875.0,53185
2004,New Jersey,NJ,Cumberland,George W. Bush,republican,24362.0,53185
2004,New Jersey,NJ,Essex,John Kerry,democrat,203681.0,289348
2004,New Jersey,NJ,Essex,George W. Bush,republican,83374.0,289348
2004,New Jersey,NJ,Gloucester,John Kerry,democrat,66835.0,127964
2004,New Jersey,NJ,Gloucester,George W. Bush,republican,60033.0,127964
2004,New Jersey,NJ,Hudson,John Kerry,democrat,127447.0,189446
2004,New Jersey,NJ,Hudson,George W. Bush,republican,60646.0,189446
2004,New Jersey,NJ,Hunterdon,John Kerry,democrat,26050.0,66680
2004,New Jersey,NJ,Hunterdon,George W. Bush,republican,39888.0,66680
2004,New Jersey,NJ,Mercer,John Kerry,democrat,91580.0,149510
2004,New Jersey,NJ,Mercer,George W. Bush,republican,56604.0,149510
2004,New Jersey,NJ,Middlesex,John Kerry,democrat,166628.0,295805
2004,New Jersey,NJ,Middlesex,George W. Bush,republican,126492.0,295805
2004,New Jersey,NJ,Monmouth,John Kerry,democrat,133773.0,299939
2004,New Jersey,NJ,Monmouth,George W. Bush,republican,163650.0,299939
2004,New Jersey,NJ,Morris,John Kerry,democrat,98066.0,235154
2004,New Jersey,NJ,Morris,George W. Bush,republican,135241.0,235154
2004,New Jersey,NJ,Ocean,John Kerry,democrat,99839.0,254306
2004,New Jersey,NJ,Ocean,George W. Bush,republican,152204.0,254306
2004,New Jersey,NJ,Passaic,John Kerry,democrat,94962.0,171311
2004,New Jersey,NJ,Passaic,George W. Bush,republican,75200.0,171311
2004,New Jersey,NJ,Salem,John Kerry,democrat,13749.0,29781
2004,New Jersey,NJ,Salem,George W. Bush,republican,15721.0,29781
2004,New Jersey,NJ,Somerset,John Kerry,democrat,66476.0,140279
2004,New Jersey,NJ,Somerset,George W. Bush,republican,72508.0,140279
2004,New Jersey,NJ,Sussex,John Kerry,democrat,23990.0,69396
2004,New Jersey,NJ,Sussex,George W. Bush,republican,44506.0,69396
2004,New Jersey,NJ,Union,John Kerry,democrat,119372.0,203387
2004,New Jersey,NJ,Union,George W. Bush,republican,82517.0,203387
2004,New Jersey,NJ,Warren,John Kerry,democrat,18044.0,48208
2004,New Jersey,NJ,Warren,George W. Bush,republican,29542.0,48208
2004,New Mexico,NM,Bernalillo,John Kerry,democrat,132252.0,256811
2004,New Mexico,NM,Bernalillo,George W. Bush,republican,121454.0,256811
2004,New Mexico,NM,Catron,John Kerry,democrat,551.0,1993
2004,New Mexico,NM,Catron,George W. Bush,republican,1427.0,1993
2004,New Mexico,NM,Chaves,John Kerry,democrat,6726.0,21705
2004,New Mexico,NM,Chaves,George W. Bush,republican,14773.0,21705
2004,New Mexico,NM,Cibola,John Kerry,democrat,3913.0,7487
2004,New Mexico,NM,Cibola,George W. Bush,republican,3477.0,7487
2004,New Mexico,NM,Colfax,John Kerry,democrat,2824.0,5968
2004,New Mexico,NM,Colfax,George W. Bush,republican,3082.0,5968
2004,New Mexico,NM,Curry,John Kerry,democrat,3541.0,14286
2004,New Mexico,NM,Curry,George W. Bush,republican,10649.0,14286
2004,New Mexico,NM,De Baca,John Kerry,democrat,281.0,993
2004,New Mexico,NM,De Baca,George W. Bush,republican,706.0,993
2004,New Mexico,NM,Dona Ana,John Kerry,democrat,31762.0,61960
2004,New Mexico,NM,Dona Ana,George W. Bush,republican,29548.0,61960
2004,New Mexico,NM,Eddy,John Kerry,democrat,6880.0,20270
2004,New Mexico,NM,Eddy,George W. Bush,republican,13268.0,20270
2004,New Mexico,NM,Grant,John Kerry,democrat,7095.0,13392
2004,New Mexico,NM,Grant,George W. Bush,republican,6135.0,13392
2004,New Mexico,NM,Guadalupe,John Kerry,democrat,1340.0,2267
2004,New Mexico,NM,Guadalupe,George W. Bush,republican,914.0,2267
2004,New Mexico,NM,Harding,John Kerry,democrat,259.0,644
2004,New Mexico,NM,Harding,George W. Bush,republican,380.0,644
2004,New Mexico,NM,Hidalgo,John Kerry,democrat,861.0,1964
2004,New Mexico,NM,Hidalgo,George W. Bush,republican,1081.0,1964
2004,New Mexico,NM,Lea,John Kerry,democrat,3646.0,18181
2004,New Mexico,NM,Lea,George W. Bush,republican,14430.0,18181
2004,New Mexico,NM,Lincoln,John Kerry,democrat,2822.0,9014
2004,New Mexico,NM,Lincoln,George W. Bush,republican,6070.0,9014
2004,New Mexico,NM,Los Alamos,John Kerry,democrat,5206.0,11197
2004,New Mexico,NM,Los Alamos,George W. Bush,republican,5810.0,11197
2004,New Mexico,NM,Luna,John Kerry,democrat,3340.0,7593
2004,New Mexico,NM,Luna,George W. Bush,republican,4164.0,7593
2004,New Mexico,NM,McKinley,John Kerry,democrat,13051.0,20623
2004,New Mexico,NM,McKinley,George W. Bush,republican,7351.0,20623
2004,New Mexico,NM,Mora,John Kerry,democrat,1876.0,2826
2004,New Mexico,NM,Mora,George W. Bush,republican,928.0,2826
2004,New Mexico,NM,Otero,John Kerry,democrat,6433.0,20764
2004,New Mexico,NM,Otero,George W. Bush,republican,14066.0,20764
2004,New Mexico,NM,Quay,John Kerry,democrat,1422.0,4117
2004,New Mexico,NM,Quay,George W. Bush,republican,2661.0,4117
2004,New Mexico,NM,Rio Arriba,John Kerry,democrat,9753.0,14999
2004,New Mexico,NM,Rio Arriba,George W. Bush,republican,5149.0,14999
2004,New Mexico,NM,Roosevelt,John Kerry,democrat,2082.0,7144
2004,New Mexico,NM,Roosevelt,George W. Bush,republican,4997.0,7144
2004,New Mexico,NM,Sandoval,John Kerry,democrat,21421.0,44541
2004,New Mexico,NM,Sandoval,George W. Bush,republican,22628.0,44541
2004,New Mexico,NM,San Juan,John Kerry,democrat,14843.0,45006
2004,New Mexico,NM,San Juan,George W. Bush,republican,29525.0,45006
2004,New Mexico,NM,San Miguel,John Kerry,democrat,8683.0,12116
2004,New Mexico,NM,San Miguel,George W. Bush,republican,3313.0,12116
2004,New Mexico,NM,Santa Fe,John Kerry,democrat,47074.0,66200
2004,New Mexico,NM,Santa Fe,George W. Bush,republican,18466.0,66200
2004,New Mexico,NM,Sierra,John Kerry,democrat,1926.0,5157
2004,New Mexico,NM,Sierra,George W. Bush,republican,3162.0,5157
2004,New Mexico,NM,Socorro,John Kerry,democrat,4025.0,7851
2004,New Mexico,NM,Socorro,George W. Bush,republican,3696.0,7851
2004,New Mexico,NM,Taos,John Kerry,democrat,10987.0,14835
2004,New Mexico,NM,Taos,George W. Bush,republican,3666.0,14835
2004,New Mexico,NM,Torrance,John Kerry,democrat,2386.0,6507
2004,New Mexico,NM,Torrance,George W. Bush,republican,4026.0,6507
2004,New Mexico,NM,Union,John Kerry,democrat,411.0,1881
2004,New Mexico,NM,Union,George W. Bush,republican,1454.0,1881
2004,New Mexico,NM,Valencia,John Kerry,democrat,11270.0,26012
2004,New Mexico,NM,Valencia,George W. Bush,republican,14474.0,26012
2004,Missouri,MO,Kansas City,John Kerry,democrat,104625.0,141423
2004,Missouri,MO,Kansas City,George W. Bush,republican,36061.0,141423
2004,New York,NY,Albany,John Kerry,democrat,86213.0,147199
2004,New York,NY,Albany,George W. Bush,republican,52369.0,147199
2004,New York,NY,Allegany,John Kerry,democrat,6392.0,19270
2004,New York,NY,Allegany,George W. Bush,republican,11894.0,19270
2004,New York,NY,Bronx,John Kerry,democrat,276938.0,342929
2004,New York,NY,Bronx,George W. Bush,republican,53738.0,342929
2004,New York,NY,Broome,John Kerry,democrat,44496.0,91890
2004,New York,NY,Broome,George W. Bush,republican,42100.0,91890
2004,New York,NY,Cattaraugus,John Kerry,democrat,13087.0,34262
2004,New York,NY,Cattaraugus,George W. Bush,republican,19028.0,34262
2004,New York,NY,Cayuga,John Kerry,democrat,16913.0,36052
2004,New York,NY,Cayuga,George W. Bush,republican,16626.0,36052
2004,New York,NY,Chautauqua,John Kerry,democrat,26369.0,60942
2004,New York,NY,Chautauqua,George W. Bush,republican,30734.0,60942
2004,New York,NY,Chemung,John Kerry,democrat,16639.0,39075
2004,New York,NY,Chemung,George W. Bush,republican,20742.0,39075
2004,New York,NY,Chenango,John Kerry,democrat,9003.0,21341
2004,New York,NY,Chenango,George W. Bush,republican,11144.0,21341
2004,New York,NY,Clinton,John Kerry,democrat,17040.0,33736
2004,New York,NY,Clinton,George W. Bush,republican,14633.0,33736
2004,New York,NY,Columbia,John Kerry,democrat,15238.0,31103
2004,New York,NY,Columbia,George W. Bush,republican,13325.0,31103
2004,New York,NY,Cortland,John Kerry,democrat,10354.0,22760
2004,New York,NY,Cortland,George W. Bush,republican,11085.0,22760
2004,New York,NY,Delaware,John Kerry,democrat,8425.0,21166
2004,New York,NY,Delaware,George W. Bush,republican,11474.0,21166
2004,New York,NY,Dutchess,John Kerry,democrat,56533.0,123881
2004,New York,NY,Dutchess,George W. Bush,republican,59323.0,123881
2004,New York,NY,Erie,John Kerry,democrat,240563.0,445138
2004,New York,NY,Erie,George W. Bush,republican,173198.0,445138
2004,New York,NY,Essex,John Kerry,democrat,8474.0,19082
2004,New York,NY,Essex,George W. Bush,republican,9390.0,19082
2004,New York,NY,Franklin,John Kerry,democrat,9286.0,18316
2004,New York,NY,Franklin,George W. Bush,republican,8103.0,18316
2004,New York,NY,Fulton,John Kerry,democrat,8919.0,22215
2004,New York,NY,Fulton,George W. Bush,republican,12042.0,22215
2004,New York,NY,Genesee,John Kerry,democrat,9970.0,27580
2004,New York,NY,Genesee,George W. Bush,republican,15701.0,27580
2004,New York,NY,Greene,John Kerry,democrat,8607.0,22398
2004,New York,NY,Greene,George W. Bush,republican,12159.0,22398
2004,New York,NY,Hamilton,John Kerry,democrat,1120.0,3692
2004,New York,NY,Hamilton,George W. Bush,republican,2358.0,3692
2004,New York,NY,Herkimer,John Kerry,democrat,11383.0,28310
2004,New York,NY,Herkimer,George W. Bush,republican,15265.0,28310
2004,New York,NY,Jefferson,John Kerry,democrat,16342.0,38800
2004,New York,NY,Jefferson,George W. Bush,republican,20248.0,38800
2004,New York,NY,Kings,John Kerry,democrat,494165.0,687780
2004,New York,NY,Kings,George W. Bush,republican,159200.0,687780
2004,New York,NY,Lewis,John Kerry,democrat,4417.0,11397
2004,New York,NY,Lewis,George W. Bush,republican,6348.0,11397
2004,New York,NY,Livingston,John Kerry,democrat,11107.0,29948
2004,New York,NY,Livingston,George W. Bush,republican,16885.0,29948
2004,New York,NY,Madison,John Kerry,democrat,12665.0,30287
2004,New York,NY,Madison,George W. Bush,republican,15584.0,30287
2004,New York,NY,Monroe,John Kerry,democrat,168088.0,342981
2004,New York,NY,Monroe,George W. Bush,republican,153374.0,342981
2004,New York,NY,Montgomery,John Kerry,democrat,9175.0,21221
2004,New York,NY,Montgomery,George W. Bush,republican,10763.0,21221
2004,New York,NY,Nassau,John Kerry,democrat,317283.0,618343
2004,New York,NY,Nassau,George W. Bush,republican,273502.0,618343
2004,New York,NY,New York,John Kerry,democrat,509841.0,641747
2004,New York,NY,New York,George W. Bush,republican,104883.0,641747
2004,New York,NY,Niagara,John Kerry,democrat,45644.0,96580
2004,New York,NY,Niagara,George W. Bush,republican,44525.0,96580
2004,New York,NY,Oneida,John Kerry,democrat,39658.0,95369
2004,New York,NY,Oneida,George W. Bush,republican,49569.0,95369
2004,New York,NY,Onondaga,John Kerry,democrat,112618.0,214589
2004,New York,NY,Onondaga,George W. Bush,republican,88123.0,214589
2004,New York,NY,Ontario,John Kerry,democrat,20503.0,50102
2004,New York,NY,Ontario,George W. Bush,republican,26611.0,50102
2004,New York,NY,Orange,John Kerry,democrat,61642.0,144673
2004,New York,NY,Orange,George W. Bush,republican,75010.0,144673
2004,New York,NY,Orleans,John Kerry,democrat,5734.0,16573
2004,New York,NY,Orleans,George W. Bush,republican,9796.0,16573
2004,New York,NY,Oswego,John Kerry,democrat,23261.0,51607
2004,New York,NY,Oswego,George W. Bush,republican,24675.0,51607
2004,New York,NY,Otsego,John Kerry,democrat,12402.0,26652
2004,New York,NY,Otsego,George W. Bush,republican,12768.0,26652
2004,New York,NY,Putnam,John Kerry,democrat,18892.0,46563
2004,New York,NY,Putnam,George W. Bush,republican,24397.0,46563
2004,New York,NY,Queens,John Kerry,democrat,422609.0,605062
2004,New York,NY,Queens,George W. Bush,republican,157948.0,605062
2004,New York,NY,Rensselaer,John Kerry,democrat,34741.0,72514
2004,New York,NY,Rensselaer,George W. Bush,republican,32290.0,72514
2004,New York,NY,Richmond,John Kerry,democrat,66255.0,160126
2004,New York,NY,Richmond,George W. Bush,republican,85302.0,160126
2004,New York,NY,Rockland,John Kerry,democrat,62391.0,131231
2004,New York,NY,Rockland,George W. Bush,republican,61510.0,131231
2004,New York,NY,St. Lawrence,John Kerry,democrat,22173.0,41755
2004,New York,NY,St. Lawrence,George W. Bush,republican,17310.0,41755
2004,New York,NY,Saratoga,John Kerry,democrat,47367.0,106873
2004,New York,NY,Saratoga,George W. Bush,republican,53709.0,106873
2004,New York,NY,Schenectady,John Kerry,democrat,34762.0,69469
2004,New York,NY,Schenectady,George W. Bush,republican,30002.0,69469
2004,New York,NY,Schoharie,John Kerry,democrat,5455.0,14557
2004,New York,NY,Schoharie,George W. Bush,republican,8148.0,14557
2004,New York,NY,Schuyler,John Kerry,democrat,3290.0,8590
2004,New York,NY,Schuyler,George W. Bush,republican,4727.0,8590
2004,New York,NY,Seneca,John Kerry,democrat,6771.0,15325
2004,New York,NY,Seneca,George W. Bush,republican,7603.0,15325
2004,New York,NY,Steuben,John Kerry,democrat,14090.0,42284
2004,New York,NY,Steuben,George W. Bush,republican,26066.0,42284
2004,New York,NY,Suffolk,John Kerry,democrat,307011.0,638712
2004,New York,NY,Suffolk,George W. Bush,republican,292186.0,638712
