year,state,state_code,county,candidate,party,candidate_votes,total_votes
2016,Tennessee,TN,Decatur,Donald Trump,republican,3588.0,4592
2016,Tennessee,TN,DeKalb,Hillary Clinton,democrat,1569.0,6955
2016,Tennessee,TN,DeKalb,Donald Trump,republican,5171.0,6955
2016,Tennessee,TN,Dickson,Hillary Clinton,democrat,4722.0,18699
2016,Tennessee,TN,Dickson,Donald Trump,republican,13233.0,18699
2016,Tennessee,TN,Dyer,Hillary Clinton,democrat,2816.0,13336
2016,Tennessee,TN,Dyer,Donald Trump,republican,10180.0,13336
2016,Tennessee,TN,Fayette,Hillary Clinton,democrat,5874.0,19394
2016,Tennessee,TN,Fayette,Donald Trump,republican,13055.0,19394
2016,Tennessee,TN,Fentress,Hillary Clinton,democrat,1100.0,7333
2016,Tennessee,TN,Fentress,Donald Trump,republican,6038.0,7333
2016,Tennessee,TN,Franklin,Hillary Clinton,democrat,4374.0,16404
2016,Tennessee,TN,Franklin,Donald Trump,republican,11532.0,16404
2016,Tennessee,TN,Gibson,Hillary Clinton,democrat,5258.0,19547
2016,Tennessee,TN,Gibson,Donald Trump,republican,13786.0,19547
2016,Tennessee,TN,Giles,Hillary Clinton,democrat,2917.0,11137
2016,Tennessee,TN,Giles,Donald Trump,republican,7970.0,11137
2016,Tennessee,TN,Grainger,Hillary Clinton,democrat,1154.0,8008
2016,Tennessee,TN,Grainger,Donald Trump,republican,6626.0,8008
2016,Tennessee,TN,Greene,Hillary Clinton,democrat,4216.0,23583
2016,Tennessee,TN,Greene,Donald Trump,republican,18562.0,23583
2016,Tennessee,TN,Grundy,Hillary Clinton,democrat,999.0,4763
2016,Tennessee,TN,Grundy,Donald Trump,republican,3636.0,4763
2016,Tennessee,TN,Hamblen,Hillary Clinton,democrat,4075.0,20692
2016,Tennessee,TN,Hamblen,Donald Trump,republican,15857.0,20692
2016,Tennessee,TN,Hamilton,Hillary Clinton,democrat,55316.0,142408
2016,Tennessee,TN,Hamilton,Donald Trump,republican,78733.0,142408
2016,Tennessee,TN,Hancock,Hillary Clinton,democrat,322.0,2231
2016,Tennessee,TN,Hancock,Donald Trump,republican,1843.0,2231
2016,Tennessee,TN,Hardeman,Hillary Clinton,democrat,4185.0,9273
2016,Tennessee,TN,Hardeman,Donald Trump,republican,4919.0,9273
2016,Tennessee,TN,Hardin,Hillary Clinton,democrat,1622.0,9949
2016,Tennessee,TN,Hardin,Donald Trump,republican,8012.0,9949
2016,Tennessee,TN,Hawkins,Hillary Clinton,democrat,3507.0,20774
2016,Tennessee,TN,Hawkins,Donald Trump,republican,16648.0,20774
2016,Tennessee,TN,Haywood,Hillary Clinton,democrat,3711.0,6834
2016,Tennessee,TN,Haywood,Donald Trump,republican,3013.0,6834
2016,Tennessee,TN,Henderson,Hillary Clinton,democrat,1800.0,10217
2016,Tennessee,TN,Henderson,Donald Trump,republican,8138.0,10217
2016,Tennessee,TN,Henry,Hillary Clinton,democrat,3063.0,12945
2016,Tennessee,TN,Henry,Donald Trump,republican,9508.0,12945
2016,Tennessee,TN,Hickman,Hillary Clinton,democrat,1824.0,7813
2016,Tennessee,TN,Hickman,Donald Trump,republican,5695.0,7813
2016,Tennessee,TN,Houston,Hillary Clinton,democrat,866.0,3168
2016,Tennessee,TN,Houston,Donald Trump,republican,2182.0,3168
2016,Tennessee,TN,Humphreys,Hillary Clinton,democrat,1967.0,7153
2016,Tennessee,TN,Humphreys,Donald Trump,republican,4930.0,7153
2016,Tennessee,TN,Jackson,Hillary Clinton,democrat,1129.0,4466
2016,Tennessee,TN,Jackson,Donald Trump,republican,3236.0,4466
2016,Tennessee,TN,Jefferson,Hillary Clinton,democrat,3494.0,19072
2016,Tennessee,TN,Jefferson,Donald Trump,republican,14776.0,19072
2016,Tennessee,TN,Johnson,Hillary Clinton,democrat,988.0,6579
2016,Tennessee,TN,Johnson,Donald Trump,republican,5410.0,6579
2016,Tennessee,TN,Knox,Hillary Clinton,democrat,62878.0,180697
2016,Tennessee,TN,Knox,Donald Trump,republican,105767.0,180697
2016,Tennessee,TN,Lake,Hillary Clinton,democrat,577.0,1970
2016,Tennessee,TN,Lake,Donald Trump,republican,1357.0,1970
2016,Tennessee,TN,Lauderdale,Hillary Clinton,democrat,3056.0,8087
2016,Tennessee,TN,Lauderdale,Donald Trump,republican,4884.0,8087
2016,Tennessee,TN,Lawrence,Hillary Clinton,democrat,2821.0,15666
2016,Tennessee,TN,Lawrence,Donald Trump,republican,12420.0,15666
2016,Tennessee,TN,Lewis,Hillary Clinton,democrat,890.0,4622
2016,Tennessee,TN,Lewis,Donald Trump,republican,3585.0,4622
2016,Tennessee,TN,Lincoln,Hillary Clinton,democrat,2554.0,13348
2016,Tennessee,TN,Lincoln,Donald Trump,republican,10398.0,13348
2016,Tennessee,TN,Loudon,Hillary Clinton,democrat,4919.0,23391
2016,Tennessee,TN,Loudon,Donald Trump,republican,17610.0,23391
2016,Tennessee,TN,McMinn,Hillary Clinton,democrat,3510.0,18755
2016,Tennessee,TN,McMinn,Donald Trump,republican,14691.0,18755
2016,Tennessee,TN,McNairy,Hillary Clinton,democrat,1848.0,10038
2016,Tennessee,TN,McNairy,Donald Trump,republican,7841.0,10038
2016,Tennessee,TN,Macon,Hillary Clinton,democrat,1072.0,7504
2016,Tennessee,TN,Macon,Donald Trump,republican,6263.0,7504
2016,Tennessee,TN,Madison,Hillary Clinton,democrat,15448.0,38120
2016,Tennessee,TN,Madison,Donald Trump,republican,21335.0,38120
2016,Tennessee,TN,Marion,Hillary Clinton,democrat,2832.0,10862
2016,Tennessee,TN,Marion,Donald Trump,republican,7696.0,10862
2016,Tennessee,TN,Marshall,Hillary Clinton,democrat,2852.0,11455
2016,Tennessee,TN,Marshall,Donald Trump,republican,8184.0,11455
2016,Tennessee,TN,Maury,Hillary Clinton,democrat,10038.0,35369
2016,Tennessee,TN,Maury,Donald Trump,republican,23799.0,35369
2016,Tennessee,TN,Meigs,Hillary Clinton,democrat,856.0,4320
2016,Tennessee,TN,Meigs,Donald Trump,republican,3342.0,4320
2016,Tennessee,TN,Monroe,Hillary Clinton,democrat,3186.0,17093
2016,Tennessee,TN,Monroe,Donald Trump,republican,13374.0,17093
2016,Tennessee,TN,Montgomery,Hillary Clinton,democrat,21699.0,57620
2016,Tennessee,TN,Montgomery,Donald Trump,republican,32341.0,57620
2016,Tennessee,TN,Moore,Hillary Clinton,democrat,496.0,2926
2016,Tennessee,TN,Moore,Donald Trump,republican,2325.0,2926
2016,Tennessee,TN,Morgan,Hillary Clinton,democrat,1054.0,6705
2016,Tennessee,TN,Morgan,Donald Trump,republican,5441.0,6705
2016,Tennessee,TN,Obion,Hillary Clinton,democrat,2426.0,12249
2016,Tennessee,TN,Obion,Donald Trump,republican,9526.0,12249
2016,Tennessee,TN,Overton,Hillary Clinton,democrat,1945.0,8229
2016,Tennessee,TN,Overton,Donald Trump,republican,6059.0,8229
2016,Tennessee,TN,Perry,Hillary Clinton,democrat,597.0,2855
2016,Tennessee,TN,Perry,Donald Trump,republican,2167.0,2855
2016,Tennessee,TN,Pickett,Hillary Clinton,democrat,536.0,2615
2016,Tennessee,TN,Pickett,Donald Trump,republican,2021.0,2615
2016,Tennessee,TN,Polk,Hillary Clinton,democrat,1252.0,6520
2016,Tennessee,TN,Polk,Donald Trump,republican,5097.0,6520
2016,Tennessee,TN,Putnam,Hillary Clinton,democrat,6851.0,27212
2016,Tennessee,TN,Putnam,Donald Trump,republican,19002.0,27212
2016,Tennessee,TN,Rhea,Hillary Clinton,democrat,1942.0,11062
2016,Tennessee,TN,Rhea,Donald Trump,republican,8660.0,11062
2016,Tennessee,TN,Roane,Hillary Clinton,democrat,4837.0,21669
2016,Tennessee,TN,Roane,Donald Trump,republican,15880.0,21669
2016,Tennessee,TN,Robertson,Hillary Clinton,democrat,6637.0,27113
2016,Tennessee,TN,Robertson,Donald Trump,republican,19410.0,27113
2016,Tennessee,TN,Rutherford,Hillary Clinton,democrat,36706.0,107436
2016,Tennessee,TN,Rutherford,Donald Trump,republican,64515.0,107436
2016,Tennessee,TN,Scott,Hillary Clinton,democrat,934.0,7123
2016,Tennessee,TN,Scott,Donald Trump,republican,6044.0,7123
2016,Tennessee,TN,Sequatchie,Hillary Clinton,democrat,1053.0,5694
2016,Tennessee,TN,Sequatchie,Donald Trump,republican,4441.0,5694
2016,Tennessee,TN,Sevier,Hillary Clinton,democrat,6297.0,36312
2016,Tennessee,TN,Sevier,Donald Trump,republican,28629.0,36312
2016,Tennessee,TN,Shelby,Hillary Clinton,democrat,208992.0,337383
2016,Tennessee,TN,Shelby,Donald Trump,republican,116344.0,337383
2016,Tennessee,TN,Smith,Hillary Clinton,democrat,1689.0,7436
2016,Tennessee,TN,Smith,Donald Trump,republican,5494.0,7436
2016,Tennessee,TN,Stewart,Hillary Clinton,democrat,1222.0,5299
2016,Tennessee,TN,Stewart,Donald Trump,republican,3864.0,5299
2016,Tennessee,TN,Sullivan,Hillary Clinton,democrat,12578.0,62278
2016,Tennessee,TN,Sullivan,Donald Trump,republican,46979.0,62278
2016,Tennessee,TN,Sumner,Hillary Clinton,democrat,18161.0,71505
2016,Tennessee,TN,Sumner,Donald Trump,republican,50129.0,71505
2016,Tennessee,TN,Tipton,Hillary Clinton,democrat,5785.0,23481
2016,Tennessee,TN,Tipton,Donald Trump,republican,16910.0,23481
2016,Tennessee,TN,Trousdale,Hillary Clinton,democrat,946.0,3160
2016,Tennessee,TN,Trousdale,Donald Trump,republican,2103.0,3160
2016,Tennessee,TN,Unicoi,Hillary Clinton,democrat,1262.0,7195
2016,Tennessee,TN,Unicoi,Donald Trump,republican,5671.0,7195
2016,Tennessee,TN,Union,Hillary Clinton,democrat,1012.0,6247
2016,Tennessee,TN,Union,Donald Trump,republican,5053.0,6247
2016,Tennessee,TN,Van Buren,Hillary Clinton,democrat,539.0,2419
2016,Tennessee,TN,Van Buren,Donald Trump,republican,1820.0,2419
2016,Tennessee,TN,Warren,Hillary Clinton,democrat,3535.0,13612
2016,Tennessee,TN,Warren,Donald Trump,republican,9540.0,13612
2016,Tennessee,TN,Washington,Hillary Clinton,democrat,13024.0,49750
2016,Tennessee,TN,Washington,Donald Trump,republican,34252.0,49750
2016,Tennessee,TN,Wayne,Hillary Clinton,democrat,717.0,5857
2016,Tennessee,TN,Wayne,Donald Trump,republican,5036.0,5857
2016,Tennessee,TN,Weakley,Hillary Clinton,democrat,2772.0,12184
2016,Tennessee,TN,Weakley,Donald Trump,republican,9008.0,12184
2016,Tennessee,TN,White,Hillary Clinton,democrat,1845.0,9825
2016,Tennessee,TN,White,Donald Trump,republican,7671.0,9825
2016,Tennessee,TN,Williamson,Hillary Clinton,democrat,31013.0,106271
2016,Tennessee,TN,Williamson,Donald Trump,republican,68212.0,106271
2016,Tennessee,TN,Wilson,Hillary Clinton,democrat,14385.0,56734
2016,Tennessee,TN,Wilson,Donald Trump,republican,39406.0,56734
2016,Texas,TX,Anderson,Hillary Clinton,democrat,3369.0,16977
2016,Texas,TX,Anderson,Donald Trump,republican,13201.0,16977
2016,Texas,TX,Andrews,Hillary Clinton,democrat,836.0,4943
2016,Texas,TX,Andrews,Donald Trump,republican,3927.0,4943
2016,Texas,TX,Angelina,Hillary Clinton,democrat,7538.0,29911
2016,Texas,TX,Angelina,Donald Trump,republican,21668.0,29911
2016,Texas,TX,Aransas,Hillary Clinton,democrat,2465.0,10512
2016,Texas,TX,Aransas,Donald Trump,republican,7740.0,10512
2016,Texas,TX,Archer,Hillary Clinton,democrat,394.0,4283
2016,Texas,TX,Archer,Donald Trump,republican,3786.0,4283
2016,Texas,TX,Armstrong,Hillary Clinton,democrat,70.0,1021
2016,Texas,TX,Armstrong,Donald Trump,republican,924.0,1021
2016,Texas,TX,Atascosa,Hillary Clinton,democrat,4651.0,13673
2016,Texas,TX,Atascosa,Donald Trump,republican,8618.0,13673
2016,Texas,TX,Austin,Hillary Clinton,democrat,2320.0,12274
2016,Texas,TX,Austin,Donald Trump,republican,9637.0,12274
2016,Texas,TX,Bailey,Hillary Clinton,democrat,397.0,1793
2016,Texas,TX,Bailey,Donald Trump,republican,1344.0,1793
2016,Texas,TX,Bandera,Hillary Clinton,democrat,1726.0,10218
2016,Texas,TX,Bandera,Donald Trump,republican,8163.0,10218
2016,Texas,TX,Bastrop,Hillary Clinton,democrat,10569.0,28454
2016,Texas,TX,Bastrop,Donald Trump,republican,16328.0,28454
2016,Texas,TX,Baylor,Hillary Clinton,democrat,191.0,1499
2016,Texas,TX,Baylor,Donald Trump,republican,1267.0,1499
2016,Texas,TX,Bee,Hillary Clinton,democrat,3444.0,8485
2016,Texas,TX,Bee,Donald Trump,republican,4744.0,8485
2016,Texas,TX,Bell,Hillary Clinton,democrat,37801.0,94994
2016,Texas,TX,Bell,Donald Trump,republican,51998.0,94994
2016,Texas,TX,Bexar,Hillary Clinton,democrat,319550.0,589645
2016,Texas,TX,Bexar,Donald Trump,republican,240333.0,589645
2016,Texas,TX,Blanco,Hillary Clinton,democrat,1244.0,5685
2016,Texas,TX,Blanco,Donald Trump,republican,4212.0,5685
2016,Texas,TX,Borden,Hillary Clinton,democrat,31.0,365
2016,Texas,TX,Borden,Donald Trump,republican,330.0,365
2016,Texas,TX,Bosque,Hillary Clinton,democrat,1278.0,7838
2016,Texas,TX,Bosque,Donald Trump,republican,6339.0,7838
2016,Texas,TX,Bowie,Hillary Clinton,democrat,8838.0,34602
2016,Texas,TX,Bowie,Donald Trump,republican,24924.0,34602
2016,Texas,TX,Brazoria,Hillary Clinton,democrat,43200.0,121181
2016,Texas,TX,Brazoria,Donald Trump,republican,72791.0,121181
2016,Texas,TX,Brazos,Hillary Clinton,democrat,23121.0,67211
2016,Texas,TX,Brazos,Donald Trump,republican,38738.0,67211
2016,Texas,TX,Brewster,Hillary Clinton,democrat,1873.0,4252
2016,Texas,TX,Brewster,Donald Trump,republican,2077.0,4252
2016,Texas,TX,Briscoe,Hillary Clinton,democrat,91.0,736
2016,Texas,TX,Briscoe,Donald Trump,republican,625.0,736
2016,Texas,TX,Brooks,Hillary Clinton,democrat,1937.0,2596
2016,Texas,TX,Brooks,Donald Trump,republican,613.0,2596
2016,Texas,TX,Brown,Hillary Clinton,democrat,1621.0,14026
2016,Texas,TX,Brown,Donald Trump,republican,12017.0,14026
2016,Texas,TX,Burleson,Hillary Clinton,democrat,1491.0,6960
2016,Texas,TX,Burleson,Donald Trump,republican,5316.0,6960
2016,Texas,TX,Burnet,Hillary Clinton,democrat,3797.0,19204
2016,Texas,TX,Burnet,Donald Trump,republican,14638.0,19204
2016,Texas,TX,Caldwell,Hillary Clinton,democrat,4795.0,12092
2016,Texas,TX,Caldwell,Donald Trump,republican,6691.0,12092
2016,Texas,TX,Calhoun,Hillary Clinton,democrat,2118.0,6965
2016,Texas,TX,Calhoun,Donald Trump,republican,4638.0,6965
2016,Texas,TX,Callahan,Hillary Clinton,democrat,569.0,5579
2016,Texas,TX,Callahan,Donald Trump,republican,4865.0,5579
2016,Texas,TX,Cameron,Hillary Clinton,democrat,59402.0,92079
2016,Texas,TX,Cameron,Donald Trump,republican,29472.0,92079
2016,Texas,TX,Camp,Hillary Clinton,democrat,1260.0,4542
2016,Texas,TX,Camp,Donald Trump,republican,3201.0,4542
2016,Texas,TX,Carson,Hillary Clinton,democrat,249.0,2964
2016,Texas,TX,Carson,Donald Trump,republican,2620.0,2964
2016,Texas,TX,Cass,Hillary Clinton,democrat,2391.0,12344
2016,Texas,TX,Cass,Donald Trump,republican,9726.0,12344
2016,Texas,TX,Castro,Hillary Clinton,democrat,526.0,1997
2016,Texas,TX,Castro,Donald Trump,republican,1414.0,1997
2016,Texas,TX,Chambers,Hillary Clinton,democrat,2948.0,16786
2016,Texas,TX,Chambers,Donald Trump,republican,13339.0,16786
2016,Texas,TX,Cherokee,Hillary Clinton,democrat,3469.0,16790
2016,Texas,TX,Cherokee,Donald Trump,republican,12919.0,16790
2016,Texas,TX,Childress,Hillary Clinton,democrat,253.0,2084
2016,Texas,TX,Childress,Donald Trump,republican,1802.0,2084
2016,Texas,TX,Clay,Hillary Clinton,democrat,536.0,5018
2016,Texas,TX,Clay,Donald Trump,republican,4377.0,5018
2016,Texas,TX,Cochran,Hillary Clinton,democrat,190.0,901
2016,Texas,TX,Cochran,Donald Trump,republican,679.0,901
2016,Texas,TX,Coke,Hillary Clinton,democrat,140.0,1423
2016,Texas,TX,Coke,Donald Trump,republican,1265.0,1423
2016,Texas,TX,Coleman,Hillary Clinton,democrat,388.0,3643
2016,Texas,TX,Coleman,Donald Trump,republican,3177.0,3643
2016,Texas,TX,Collin,Hillary Clinton,democrat,140624.0,361419
2016,Texas,TX,Collin,Donald Trump,republican,201014.0,361419
2016,Texas,TX,Collingsworth,Hillary Clinton,democrat,145.0,1156
2016,Texas,TX,Collingsworth,Donald Trump,republican,983.0,1156
2016,Texas,TX,Colorado,Hillary Clinton,democrat,1987.0,8513
2016,Texas,TX,Colorado,Donald Trump,republican,6325.0,8513
2016,Texas,TX,Comal,Hillary Clinton,democrat,14238.0,62178
2016,Texas,TX,Comal,Donald Trump,republican,45136.0,62178
2016,Texas,TX,Comanche,Hillary Clinton,democrat,789.0,5237
2016,Texas,TX,Comanche,Donald Trump,republican,4333.0,5237
2016,Texas,TX,Concho,Hillary Clinton,democrat,148.0,1068
2016,Texas,TX,Concho,Donald Trump,republican,885.0,1068
2016,Texas,TX,Cooke,Hillary Clinton,democrat,2352.0,15955
2016,Texas,TX,Cooke,Donald Trump,republican,13181.0,15955
2016,Texas,TX,Coryell,Hillary Clinton,democrat,5064.0,18253
2016,Texas,TX,Coryell,Donald Trump,republican,12225.0,18253
2016,Texas,TX,Cottle,Hillary Clinton,democrat,92.0,612
2016,Texas,TX,Cottle,Donald Trump,republican,506.0,612
2016,Texas,TX,Crane,Hillary Clinton,democrat,299.0,1384
2016,Texas,TX,Crane,Donald Trump,republican,1049.0,1384
2016,Texas,TX,Crockett,Hillary Clinton,democrat,372.0,1395
2016,Texas,TX,Crockett,Donald Trump,republican,980.0,1395
2016,Texas,TX,Crosby,Hillary Clinton,democrat,468.0,1728
2016,Texas,TX,Crosby,Donald Trump,republican,1181.0,1728
2016,Texas,TX,Culberson,Hillary Clinton,democrat,454.0,767
2016,Texas,TX,Culberson,Donald Trump,republican,280.0,767
2016,Texas,TX,Dallam,Hillary Clinton,democrat,222.0,1544
2016,Texas,TX,Dallam,Donald Trump,republican,1261.0,1544
2016,Texas,TX,Dallas,Hillary Clinton,democrat,461080.0,758973
2016,Texas,TX,Dallas,Donald Trump,republican,262945.0,758973
2016,Texas,TX,Dawson,Hillary Clinton,democrat,835.0,3563
2016,Texas,TX,Dawson,Donald Trump,republican,2636.0,3563
2016,Texas,TX,Deaf Smith,Hillary Clinton,democrat,1185.0,4216
2016,Texas,TX,Deaf Smith,Donald Trump,republican,2911.0,4216
2016,Texas,TX,Delta,Hillary Clinton,democrat,400.0,2281
2016,Texas,TX,Delta,Donald Trump,republican,1836.0,2281
2016,Texas,TX,Denton,Hillary Clinton,democrat,110890.0,298645
2016,Texas,TX,Denton,Donald Trump,republican,170603.0,298645
2016,Texas,TX,Dewitt,Hillary Clinton,democrat,1163.0,6844
2016,Texas,TX,Dewitt,Donald Trump,republican,5519.0,6844
2016,Texas,TX,Dickens,Hillary Clinton,democrat,128.0,909
2016,Texas,TX,Dickens,Donald Trump,republican,755.0,909
2016,Texas,TX,Dimmit,Hillary Clinton,democrat,2173.0,3225
2016,Texas,TX,Dimmit,Donald Trump,republican,974.0,3225
2016,Texas,TX,Donley,Hillary Clinton,democrat,191.0,1465
2016,Texas,TX,Donley,Donald Trump,republican,1225.0,1465
2016,Texas,TX,Duval,Hillary Clinton,democrat,2783.0,4168
2016,Texas,TX,Duval,Donald Trump,republican,1316.0,4168
2016,Texas,TX,Eastland,Hillary Clinton,democrat,776.0,6963
2016,Texas,TX,Eastland,Donald Trump,republican,6011.0,6963
2016,Texas,TX,Ector,Hillary Clinton,democrat,10249.0,36530
2016,Texas,TX,Ector,Donald Trump,republican,25020.0,36530
2016,Texas,TX,Edwards,Hillary Clinton,democrat,303.0,1073
2016,Texas,TX,Edwards,Donald Trump,republican,746.0,1073
2016,Texas,TX,Ellis,Hillary Clinton,democrat,16253.0,63673
2016,Texas,TX,Ellis,Donald Trump,republican,44941.0,63673
2016,Texas,TX,El Paso,Hillary Clinton,democrat,147843.0,214008
2016,Texas,TX,El Paso,Donald Trump,republican,55512.0,214008
2016,Texas,TX,Erath,Hillary Clinton,democrat,2160.0,13893
2016,Texas,TX,Erath,Donald Trump,republican,11210.0,13893
2016,Texas,TX,Falls,Hillary Clinton,democrat,1684.0,5248
2016,Texas,TX,Falls,Donald Trump,republican,3441.0,5248
2016,Texas,TX,Fannin,Hillary Clinton,democrat,2132.0,12044
2016,Texas,TX,Fannin,Donald Trump,republican,9548.0,12044
2016,Texas,TX,Fayette,Hillary Clinton,democrat,2144.0,11174
2016,Texas,TX,Fayette,Donald Trump,republican,8743.0,11174
2016,Texas,TX,Fisher,Hillary Clinton,democrat,403.0,1729
2016,Texas,TX,Fisher,Donald Trump,republican,1265.0,1729
2016,Texas,TX,Floyd,Hillary Clinton,democrat,435.0,1959
2016,Texas,TX,Floyd,Donald Trump,republican,1474.0,1959
2016,Texas,TX,Foard,Hillary Clinton,democrat,113.0,513
2016,Texas,TX,Foard,Donald Trump,republican,383.0,513
2016,Texas,TX,Fort Bend,Hillary Clinton,democrat,134686.0,262066
2016,Texas,TX,Fort Bend,Donald Trump,republican,117291.0,262066
2016,Texas,TX,Franklin,Hillary Clinton,democrat,665.0,4380
2016,Texas,TX,Franklin,Donald Trump,republican,3585.0,4380
2016,Texas,TX,Freestone,Hillary Clinton,democrat,1471.0,7684
2016,Texas,TX,Freestone,Donald Trump,republican,6026.0,7684
2016,Texas,TX,Frio,Hillary Clinton,democrat,2444.0,4400
2016,Texas,TX,Frio,Donald Trump,republican,1856.0,4400
2016,Texas,TX,Gaines,Hillary Clinton,democrat,597.0,4620
2016,Texas,TX,Gaines,Donald Trump,republican,3907.0,4620
2016,Texas,TX,Galveston,Hillary Clinton,democrat,43658.0,122903
2016,Texas,TX,Galveston,Donald Trump,republican,73757.0,122903
2016,Texas,TX,Garza,Hillary Clinton,democrat,230.0,1484
2016,Texas,TX,Garza,Donald Trump,republican,1225.0,1484
2016,Texas,TX,Gillespie,Hillary Clinton,democrat,2288.0,13214
2016,Texas,TX,Gillespie,Donald Trump,republican,10446.0,13214
2016,Texas,TX,Glasscock,Hillary Clinton,democrat,34.0,604
2016,Texas,TX,Glasscock,Donald Trump,republican,553.0,604
2016,Texas,TX,Goliad,Hillary Clinton,democrat,973.0,3708
2016,Texas,TX,Goliad,Donald Trump,republican,2620.0,3708
2016,Texas,TX,Gonzales,Hillary Clinton,democrat,1571.0,6334
2016,Texas,TX,Gonzales,Donald Trump,republican,4587.0,6334
2016,Texas,TX,Gray,Hillary Clinton,democrat,701.0,7405
2016,Texas,TX,Gray,Donald Trump,republican,6500.0,7405
2016,Texas,TX,Grayson,Hillary Clinton,democrat,10301.0,47416
2016,Texas,TX,Grayson,Donald Trump,republican,35325.0,47416
2016,Texas,TX,Gregg,Hillary Clinton,democrat,11677.0,41749
2016,Texas,TX,Gregg,Donald Trump,republican,28764.0,41749
2016,Texas,TX,Grimes,Hillary Clinton,democrat,2194.0,9533
2016,Texas,TX,Grimes,Donald Trump,republican,7065.0,9533
2016,Texas,TX,Guadalupe,Hillary Clinton,democrat,18391.0,57822
2016,Texas,TX,Guadalupe,Donald Trump,republican,36632.0,57822
2016,Texas,TX,Hale,Hillary Clinton,democrat,2101.0,8858
2016,Texas,TX,Hale,Donald Trump,republican,6366.0,8858
2016,Texas,TX,Hall,Hillary Clinton,democrat,164.0,1091
2016,Texas,TX,Hall,Donald Trump,republican,893.0,1091
2016,Texas,TX,Hamilton,Hillary Clinton,democrat,479.0,3620
2016,Texas,TX,Hamilton,Donald Trump,republican,3060.0,3620
2016,Texas,TX,Hansford,Hillary Clinton,democrat,171.0,1947
2016,Texas,TX,Hansford,Donald Trump,republican,1730.0,1947
2016,Texas,TX,Hardeman,Hillary Clinton,democrat,249.0,1513
2016,Texas,TX,Hardeman,Donald Trump,republican,1207.0,1513
2016,Texas,TX,Hardin,Hillary Clinton,democrat,2780.0,22780
2016,Texas,TX,Hardin,Donald Trump,republican,19606.0,22780
2016,Texas,TX,Harris,Hillary Clinton,democrat,707914.0,1312112
2016,Texas,TX,Harris,Donald Trump,republican,545955.0,1312112
2016,Texas,TX,Harrison,Hillary Clinton,democrat,7151.0,26548
2016,Texas,TX,Harrison,Donald Trump,republican,18749.0,26548
2016,Texas,TX,Hartley,Hillary Clinton,democrat,173.0,1952
2016,Texas,TX,Hartley,Donald Trump,republican,1730.0,1952
2016,Texas,TX,Haskell,Hillary Clinton,democrat,314.0,1770
2016,Texas,TX,Haskell,Donald Trump,republican,1403.0,1770
2016,Texas,TX,Hays,Hillary Clinton,democrat,33224.0,72164
2016,Texas,TX,Hays,Donald Trump,republican,33826.0,72164
2016,Texas,TX,Hemphill,Hillary Clinton,democrat,181.0,1695
2016,Texas,TX,Hemphill,Donald Trump,republican,1462.0,1695
2016,Texas,TX,Henderson,Hillary Clinton,democrat,5669.0,30045
2016,Texas,TX,Henderson,Donald Trump,republican,23650.0,30045
2016,Texas,TX,Hidalgo,Hillary Clinton,democrat,118809.0,173437
2016,Texas,TX,Hidalgo,Donald Trump,republican,48642.0,173437
2016,Texas,TX,Hill,Hillary Clinton,democrat,2547.0,12970
2016,Texas,TX,Hill,Donald Trump,republican,10108.0,12970
2016,Texas,TX,Hockley,Hillary Clinton,democrat,1260.0,7311
2016,Texas,TX,Hockley,Donald Trump,republican,5809.0,7311
2016,Texas,TX,Hood,Hillary Clinton,democrat,4008.0,26262
2016,Texas,TX,Hood,Donald Trump,republican,21382.0,26262
2016,Texas,TX,Hopkins,Hillary Clinton,democrat,2510.0,13538
2016,Texas,TX,Hopkins,Donald Trump,republican,10707.0,13538
2016,Texas,TX,Houston,Hillary Clinton,democrat,1978.0,8353
2016,Texas,TX,Houston,Donald Trump,republican,6205.0,8353
2016,Texas,TX,Howard,Hillary Clinton,democrat,1770.0,8723
2016,Texas,TX,Howard,Donald Trump,republican,6637.0,8723
2016,Texas,TX,Hudspeth,Hillary Clinton,democrat,324.0,871
2016,Texas,TX,Hudspeth,Donald Trump,republican,503.0,871
2016,Texas,TX,Hunt,Hillary Clinton,democrat,6396.0,31554
2016,Texas,TX,Hunt,Donald Trump,republican,23910.0,31554
2016,Texas,TX,Hutchinson,Hillary Clinton,democrat,854.0,8155
2016,Texas,TX,Hutchinson,Donald Trump,republican,7042.0,8155
2016,Texas,TX,Irion,Hillary Clinton,democrat,90.0,766
2016,Texas,TX,Irion,Donald Trump,republican,660.0,766
2016,Texas,TX,Jack,Hillary Clinton,democrat,314.0,3350
2016,Texas,TX,Jack,Donald Trump,republican,2973.0,3350
2016,Texas,TX,Jackson,Hillary Clinton,democrat,904.0,5302
2016,Texas,TX,Jackson,Donald Trump,republican,4266.0,5302
2016,Texas,TX,Jasper,Hillary Clinton,democrat,2590.0,13419
2016,Texas,TX,Jasper,Donald Trump,republican,10609.0,13419
2016,Texas,TX,Jeff Davis,Hillary Clinton,democrat,422.0,1191
2016,Texas,TX,Jeff Davis,Donald Trump,republican,695.0,1191
2016,Texas,TX,Jefferson,Hillary Clinton,democrat,42443.0,87618
2016,Texas,TX,Jefferson,Donald Trump,republican,42862.0,87618
2016,Texas,TX,Jim Hogg,Hillary Clinton,democrat,1635.0,2119
2016,Texas,TX,Jim Hogg,Donald Trump,republican,430.0,2119
