County,State,State_Code,Location,Year,Party,Candidate,Candidate_Votes,Total_Votes,County_Pop_2016
Beaufort,North Carolina,NC,"North Carolina, Beaufort",2016,democrat,Hillary Clinton,8764.0,23938,"47,369"
Beaufort,North Carolina,NC,"North Carolina, Beaufort",2016,republican,Donald Trump,14543.0,23938,"47,369"
Bertie,North Carolina,NC,"North Carolina, Bertie",2016,democrat,Hillary Clinton,5778.0,9347,"19,423"
Bertie,North Carolina,NC,"North Carolina, Bertie",2016,republican,Donald Trump,3456.0,9347,"19,423"
Bladen,North Carolina,NC,"North Carolina, Bladen",2016,democrat,Hillary Clinton,7058.0,15897,"33,638"
Bladen,North Carolina,NC,"North Carolina, Bladen",2016,republican,Donald Trump,8550.0,15897,"33,638"
Brunswick,North Carolina,NC,"North Carolina, Brunswick",2016,democrat,Hillary Clinton,23282.0,68351,"126,304"
Brunswick,North Carolina,NC,"North Carolina, Brunswick",2016,republican,Donald Trump,42720.0,68351,"126,304"
Buncombe,North Carolina,NC,"North Carolina, Buncombe",2016,democrat,Hillary Clinton,75452.0,138947,"254,955"
Buncombe,North Carolina,NC,"North Carolina, Buncombe",2016,republican,Donald Trump,55716.0,138947,"254,955"
Burke,North Carolina,NC,"North Carolina, Burke",2016,democrat,Hillary Clinton,11251.0,38920,"89,451"
Burke,North Carolina,NC,"North Carolina, Burke",2016,republican,Donald Trump,26238.0,38920,"89,451"
Cabarrus,North Carolina,NC,"North Carolina, Cabarrus",2016,democrat,Hillary Clinton,35521.0,93289,"201,639"
Cabarrus,North Carolina,NC,"North Carolina, Cabarrus",2016,republican,Donald Trump,53819.0,93289,"201,639"
Caldwell,North Carolina,NC,"North Carolina, Caldwell",2016,democrat,Hillary Clinton,8425.0,36320,"81,766"
Caldwell,North Carolina,NC,"North Carolina, Caldwell",2016,republican,Donald Trump,26621.0,36320,"81,766"
Camden,North Carolina,NC,"North Carolina, Camden",2016,democrat,Hillary Clinton,1274.0,5006,"10,397"
Camden,North Carolina,NC,"North Carolina, Camden",2016,republican,Donald Trump,3546.0,5006,"10,397"
Carteret,North Carolina,NC,"North Carolina, Carteret",2016,democrat,Hillary Clinton,9939.0,37781,"68,808"
Carteret,North Carolina,NC,"North Carolina, Carteret",2016,republican,Donald Trump,26569.0,37781,"68,808"
Caswell,North Carolina,NC,"North Carolina, Caswell",2016,democrat,Hillary Clinton,4792.0,11070,"22,755"
Caswell,North Carolina,NC,"North Carolina, Caswell",2016,republican,Donald Trump,6026.0,11070,"22,755"
Catawba,North Carolina,NC,"North Carolina, Catawba",2016,democrat,Hillary Clinton,21216.0,72351,"156,448"
Catawba,North Carolina,NC,"North Carolina, Catawba",2016,republican,Donald Trump,48324.0,72351,"156,448"
Chatham,North Carolina,NC,"North Carolina, Chatham",2016,democrat,Hillary Clinton,21065.0,39849,"69,642"
Chatham,North Carolina,NC,"North Carolina, Chatham",2016,republican,Donald Trump,17105.0,39849,"69,642"
Cherokee,North Carolina,NC,"North Carolina, Cherokee",2016,democrat,Hillary Clinton,2860.0,14181,"27,809"
Cherokee,North Carolina,NC,"North Carolina, Cherokee",2016,republican,Donald Trump,10844.0,14181,"27,809"
Chowan,North Carolina,NC,"North Carolina, Chowan",2016,democrat,Hillary Clinton,2992.0,7228,"14,201"
Chowan,North Carolina,NC,"North Carolina, Chowan",2016,republican,Donald Trump,4014.0,7228,"14,201"
Clay,North Carolina,NC,"North Carolina, Clay",2016,democrat,Hillary Clinton,1367.0,6010,"10,749"
Clay,North Carolina,NC,"North Carolina, Clay",2016,republican,Donald Trump,4437.0,6010,"10,749"
Cleveland,North Carolina,NC,"North Carolina, Cleveland",2016,democrat,Hillary Clinton,14964.0,44673,"96,960"
Cleveland,North Carolina,NC,"North Carolina, Cleveland",2016,republican,Donald Trump,28479.0,44673,"96,960"
Columbus,North Carolina,NC,"North Carolina, Columbus",2016,democrat,Hillary Clinton,9063.0,23732,"56,292"
Columbus,North Carolina,NC,"North Carolina, Columbus",2016,republican,Donald Trump,14272.0,23732,"56,292"
Craven,North Carolina,NC,"North Carolina, Craven",2016,democrat,Hillary Clinton,17630.0,47001,"102,632"
Craven,North Carolina,NC,"North Carolina, Craven",2016,republican,Donald Trump,27731.0,47001,"102,632"
Cumberland,North Carolina,NC,"North Carolina, Cumberland",2016,democrat,Hillary Clinton,71605.0,127506,"333,167"
Cumberland,North Carolina,NC,"North Carolina, Cumberland",2016,republican,Donald Trump,51265.0,127506,"333,167"
Currituck,North Carolina,NC,"North Carolina, Currituck",2016,democrat,Hillary Clinton,2913.0,12669,"25,640"
Currituck,North Carolina,NC,"North Carolina, Currituck",2016,republican,Donald Trump,9163.0,12669,"25,640"
Dare,North Carolina,NC,"North Carolina, Dare",2016,democrat,Hillary Clinton,7222.0,19609,"35,829"
Dare,North Carolina,NC,"North Carolina, Dare",2016,republican,Donald Trump,11460.0,19609,"35,829"
Davidson,North Carolina,NC,"North Carolina, Davidson",2016,democrat,Hillary Clinton,18109.0,74856,"164,270"
Davidson,North Carolina,NC,"North Carolina, Davidson",2016,republican,Donald Trump,54317.0,74856,"164,270"
Davie,North Carolina,NC,"North Carolina, Davie",2016,democrat,Hillary Clinton,5270.0,21756,"41,921"
Davie,North Carolina,NC,"North Carolina, Davie",2016,republican,Donald Trump,15602.0,21756,"41,921"
Duplin,North Carolina,NC,"North Carolina, Duplin",2016,democrat,Hillary Clinton,8283.0,20856,"59,275"
Duplin,North Carolina,NC,"North Carolina, Duplin",2016,republican,Donald Trump,12217.0,20856,"59,275"
Durham,North Carolina,NC,"North Carolina, Durham",2016,democrat,Hillary Clinton,121250.0,156134,"307,826"
Durham,North Carolina,NC,"North Carolina, Durham",2016,republican,Donald Trump,28350.0,156134,"307,826"
Edgecombe,North Carolina,NC,"North Carolina, Edgecombe",2016,democrat,Hillary Clinton,16224.0,24886,"53,283"
Edgecombe,North Carolina,NC,"North Carolina, Edgecombe",2016,republican,Donald Trump,8261.0,24886,"53,283"
Forsyth,North Carolina,NC,"North Carolina, Forsyth",2016,democrat,Hillary Clinton,94464.0,178312,"371,260"
Forsyth,North Carolina,NC,"North Carolina, Forsyth",2016,republican,Donald Trump,75975.0,178312,"371,260"
Franklin,North Carolina,NC,"North Carolina, Franklin",2016,democrat,Hillary Clinton,12874.0,30368,"64,676"
Franklin,North Carolina,NC,"North Carolina, Franklin",2016,republican,Donald Trump,16368.0,30368,"64,676"
Gaston,North Carolina,NC,"North Carolina, Gaston",2016,democrat,Hillary Clinton,31177.0,96431,"216,622"
Gaston,North Carolina,NC,"North Carolina, Gaston",2016,republican,Donald Trump,61798.0,96431,"216,622"
Gates,North Carolina,NC,"North Carolina, Gates",2016,democrat,Hillary Clinton,2385.0,5392,"11,569"
Gates,North Carolina,NC,"North Carolina, Gates",2016,republican,Donald Trump,2874.0,5392,"11,569"
Graham,North Carolina,NC,"North Carolina, Graham",2016,democrat,Hillary Clinton,768.0,4168,"8,531"
Graham,North Carolina,NC,"North Carolina, Graham",2016,republican,Donald Trump,3283.0,4168,"8,531"
Granville,North Carolina,NC,"North Carolina, Granville",2016,democrat,Hillary Clinton,12909.0,27353,"58,684"
Granville,North Carolina,NC,"North Carolina, Granville",2016,republican,Donald Trump,13591.0,27353,"58,684"
Greene,North Carolina,NC,"North Carolina, Greene",2016,democrat,Hillary Clinton,3605.0,8095,"21,078"
Greene,North Carolina,NC,"North Carolina, Greene",2016,republican,Donald Trump,4374.0,8095,"21,078"
Guilford,North Carolina,NC,"North Carolina, Guilford",2016,democrat,Hillary Clinton,149248.0,257405,"524,265"
Guilford,North Carolina,NC,"North Carolina, Guilford",2016,republican,Donald Trump,98062.0,257405,"524,265"
Halifax,North Carolina,NC,"North Carolina, Halifax",2016,democrat,Hillary Clinton,15748.0,25167,"51,815"
Halifax,North Carolina,NC,"North Carolina, Halifax",2016,republican,Donald Trump,9031.0,25167,"51,815"
Harnett,North Carolina,NC,"North Carolina, Harnett",2016,democrat,Hillary Clinton,16737.0,46065,"130,674"
Harnett,North Carolina,NC,"North Carolina, Harnett",2016,republican,Donald Trump,27614.0,46065,"130,674"
Haywood,North Carolina,NC,"North Carolina, Haywood",2016,democrat,Hillary Clinton,10473.0,30727,"60,405"
Haywood,North Carolina,NC,"North Carolina, Haywood",2016,republican,Donald Trump,18929.0,30727,"60,405"
Henderson,North Carolina,NC,"North Carolina, Henderson",2016,democrat,Hillary Clinton,19827.0,58176,"113,583"
Henderson,North Carolina,NC,"North Carolina, Henderson",2016,republican,Donald Trump,35809.0,58176,"113,583"
Hertford,North Carolina,NC,"North Carolina, Hertford",2016,democrat,Hillary Clinton,6910.0,10186,"24,209"
Hertford,North Carolina,NC,"North Carolina, Hertford",2016,republican,Donald Trump,3099.0,10186,"24,209"
Hoke,North Carolina,NC,"North Carolina, Hoke",2016,democrat,Hillary Clinton,9726.0,18230,"52,981"
Hoke,North Carolina,NC,"North Carolina, Hoke",2016,republican,Donald Trump,7760.0,18230,"52,981"
Hyde,North Carolina,NC,"North Carolina, Hyde",2016,democrat,Hillary Clinton,965.0,2304,"5,434"
Hyde,North Carolina,NC,"North Carolina, Hyde",2016,republican,Donald Trump,1288.0,2304,"5,434"
Iredell,North Carolina,NC,"North Carolina, Iredell",2016,democrat,Hillary Clinton,24734.0,82567,"172,466"
Iredell,North Carolina,NC,"North Carolina, Iredell",2016,republican,Donald Trump,54754.0,82567,"172,466"
Jackson,North Carolina,NC,"North Carolina, Jackson",2016,democrat,Hillary Clinton,7713.0,18713,"42,622"
Jackson,North Carolina,NC,"North Carolina, Jackson",2016,republican,Donald Trump,9870.0,18713,"42,622"
Johnston,North Carolina,NC,"North Carolina, Johnston",2016,democrat,Hillary Clinton,28362.0,85909,"190,843"
Johnston,North Carolina,NC,"North Carolina, Johnston",2016,republican,Donald Trump,54372.0,85909,"190,843"
Jones,North Carolina,NC,"North Carolina, Jones",2016,democrat,Hillary Clinton,2065.0,5135,"9,588"
Jones,North Carolina,NC,"North Carolina, Jones",2016,republican,Donald Trump,2974.0,5135,"9,588"
Lee,North Carolina,NC,"North Carolina, Lee",2016,democrat,Hillary Clinton,10469.0,25084,"59,646"
Lee,North Carolina,NC,"North Carolina, Lee",2016,republican,Donald Trump,13712.0,25084,"59,646"
Lenoir,North Carolina,NC,"North Carolina, Lenoir",2016,democrat,Hillary Clinton,12634.0,26807,"57,240"
Lenoir,North Carolina,NC,"North Carolina, Lenoir",2016,republican,Donald Trump,13613.0,26807,"57,240"
Lincoln,North Carolina,NC,"North Carolina, Lincoln",2016,democrat,Hillary Clinton,9897.0,40023,"81,229"
Lincoln,North Carolina,NC,"North Carolina, Lincoln",2016,republican,Donald Trump,28806.0,40023,"81,229"
Macon,North Carolina,NC,"North Carolina, Macon",2016,democrat,Hillary Clinton,4876.0,17734,"34,262"
Macon,North Carolina,NC,"North Carolina, Macon",2016,republican,Donald Trump,12127.0,17734,"34,262"
Madison,North Carolina,NC,"North Carolina, Madison",2016,democrat,Hillary Clinton,3926.0,11269,"21,367"
Madison,North Carolina,NC,"North Carolina, Madison",2016,republican,Donald Trump,6783.0,11269,"21,367"
Martin,North Carolina,NC,"North Carolina, Martin",2016,democrat,Hillary Clinton,5846.0,11964,"23,122"
Martin,North Carolina,NC,"North Carolina, Martin",2016,republican,Donald Trump,5897.0,11964,"23,122"
McDowell,North Carolina,NC,"North Carolina, McDowell",2016,democrat,Hillary Clinton,4667.0,19875,"44,866"
McDowell,North Carolina,NC,"North Carolina, McDowell",2016,republican,Donald Trump,14568.0,19875,"44,866"
Mecklenburg,North Carolina,NC,"North Carolina, Mecklenburg",2016,democrat,Hillary Clinton,294562.0,472857,"1,056,901"
Mecklenburg,North Carolina,NC,"North Carolina, Mecklenburg",2016,republican,Donald Trump,155518.0,472857,"1,056,901"
Mitchell,North Carolina,NC,"North Carolina, Mitchell",2016,democrat,Hillary Clinton,1596.0,8096,"14,996"
Mitchell,North Carolina,NC,"North Carolina, Mitchell",2016,republican,Donald Trump,6282.0,8096,"14,996"
Montgomery,North Carolina,NC,"North Carolina, Montgomery",2016,democrat,Hillary Clinton,4150.0,11540,"27,301"
Montgomery,North Carolina,NC,"North Carolina, Montgomery",2016,republican,Donald Trump,7130.0,11540,"27,301"
Moore,North Carolina,NC,"North Carolina, Moore",2016,democrat,Hillary Clinton,16329.0,48692,"95,405"
Moore,North Carolina,NC,"North Carolina, Moore",2016,republican,Donald Trump,30490.0,48692,"95,405"
Nash,North Carolina,NC,"North Carolina, Nash",2016,democrat,Hillary Clinton,23235.0,47665,"93,953"
Nash,North Carolina,NC,"North Carolina, Nash",2016,republican,Donald Trump,23319.0,47665,"93,953"
New Hanover,North Carolina,NC,"North Carolina, New Hanover",2016,democrat,Hillary Clinton,50979.0,111905,"224,809"
New Hanover,North Carolina,NC,"North Carolina, New Hanover",2016,republican,Donald Trump,55344.0,111905,"224,809"
Northampton,North Carolina,NC,"North Carolina, Northampton",2016,democrat,Hillary Clinton,6144.0,9848,"20,127"
Northampton,North Carolina,NC,"North Carolina, Northampton",2016,republican,Donald Trump,3582.0,9848,"20,127"
Onslow,North Carolina,NC,"North Carolina, Onslow",2016,democrat,Hillary Clinton,17514.0,57135,"192,314"
Onslow,North Carolina,NC,"North Carolina, Onslow",2016,republican,Donald Trump,37122.0,57135,"192,314"
Orange,North Carolina,NC,"North Carolina, Orange",2016,democrat,Hillary Clinton,59923.0,82340,"142,800"
Orange,North Carolina,NC,"North Carolina, Orange",2016,republican,Donald Trump,18557.0,82340,"142,800"
Pamlico,North Carolina,NC,"North Carolina, Pamlico",2016,democrat,Hillary Clinton,2448.0,6870,"12,765"
Pamlico,North Carolina,NC,"North Carolina, Pamlico",2016,republican,Donald Trump,4258.0,6870,"12,765"
Pasquotank,North Carolina,NC,"North Carolina, Pasquotank",2016,democrat,Hillary Clinton,8615.0,17391,"39,392"
Pasquotank,North Carolina,NC,"North Carolina, Pasquotank",2016,republican,Donald Trump,8180.0,17391,"39,392"
Pender,North Carolina,NC,"North Carolina, Pender",2016,democrat,Hillary Clinton,9354.0,27885,"58,771"
Pender,North Carolina,NC,"North Carolina, Pender",2016,republican,Donald Trump,17639.0,27885,"58,771"
Perquimans,North Carolina,NC,"North Carolina, Perquimans",2016,democrat,Hillary Clinton,2319.0,6708,"13,402"
Perquimans,North Carolina,NC,"North Carolina, Perquimans",2016,republican,Donald Trump,4177.0,6708,"13,402"
Person,North Carolina,NC,"North Carolina, Person",2016,democrat,Hillary Clinton,7833.0,19615,"39,270"
Person,North Carolina,NC,"North Carolina, Person",2016,republican,Donald Trump,11185.0,19615,"39,270"
Pitt,North Carolina,NC,"North Carolina, Pitt",2016,democrat,Hillary Clinton,41824.0,80527,"177,171"
Pitt,North Carolina,NC,"North Carolina, Pitt",2016,republican,Donald Trump,35691.0,80527,"177,171"
Polk,North Carolina,NC,"North Carolina, Polk",2016,democrat,Hillary Clinton,3735.0,10934,"20,414"
Polk,North Carolina,NC,"North Carolina, Polk",2016,republican,Donald Trump,6768.0,10934,"20,414"
Randolph,North Carolina,NC,"North Carolina, Randolph",2016,democrat,Hillary Clinton,13194.0,64575,"143,062"
Randolph,North Carolina,NC,"North Carolina, Randolph",2016,republican,Donald Trump,49430.0,64575,"143,062"
Richmond,North Carolina,NC,"North Carolina, Richmond",2016,democrat,Hillary Clinton,8501.0,19328,"45,012"
Richmond,North Carolina,NC,"North Carolina, Richmond",2016,republican,Donald Trump,10383.0,19328,"45,012"
Robeson,North Carolina,NC,"North Carolina, Robeson",2016,democrat,Hillary Clinton,19016.0,40858,"133,383"
Robeson,North Carolina,NC,"North Carolina, Robeson",2016,republican,Donald Trump,20762.0,40858,"133,383"
Rockingham,North Carolina,NC,"North Carolina, Rockingham",2016,democrat,Hillary Clinton,14228.0,42278,"91,308"
Rockingham,North Carolina,NC,"North Carolina, Rockingham",2016,republican,Donald Trump,26830.0,42278,"91,308"
Rowan,North Carolina,NC,"North Carolina, Rowan",2016,democrat,Hillary Clinton,19400.0,64369,"139,410"
Rowan,North Carolina,NC,"North Carolina, Rowan",2016,republican,Donald Trump,42810.0,64369,"139,410"
Rutherford,North Carolina,NC,"North Carolina, Rutherford",2016,democrat,Hillary Clinton,7512.0,30307,"66,286"
Rutherford,North Carolina,NC,"North Carolina, Rutherford",2016,republican,Donald Trump,21871.0,30307,"66,286"
Sampson,North Carolina,NC,"North Carolina, Sampson",2016,democrat,Hillary Clinton,10547.0,25928,"63,225"
Sampson,North Carolina,NC,"North Carolina, Sampson",2016,republican,Donald Trump,14838.0,25928,"63,225"
Scotland,North Carolina,NC,"North Carolina, Scotland",2016,democrat,Hillary Clinton,7319.0,13928,"35,309"
Scotland,North Carolina,NC,"North Carolina, Scotland",2016,republican,Donald Trump,6256.0,13928,"35,309"
Stanly,North Carolina,NC,"North Carolina, Stanly",2016,democrat,Hillary Clinton,7094.0,29917,"60,826"
Stanly,North Carolina,NC,"North Carolina, Stanly",2016,republican,Donald Trump,21964.0,29917,"60,826"
Stokes,North Carolina,NC,"North Carolina, Stokes",2016,democrat,Hillary Clinton,4665.0,22550,"45,920"
Stokes,North Carolina,NC,"North Carolina, Stokes",2016,republican,Donald Trump,17116.0,22550,"45,920"
Surry,North Carolina,NC,"North Carolina, Surry",2016,democrat,Hillary Clinton,7488.0,32196,"72,008"
Surry,North Carolina,NC,"North Carolina, Surry",2016,republican,Donald Trump,23671.0,32196,"72,008"
Swain,North Carolina,NC,"North Carolina, Swain",2016,democrat,Hillary Clinton,2196.0,6124,"14,190"
Swain,North Carolina,NC,"North Carolina, Swain",2016,republican,Donald Trump,3565.0,6124,"14,190"
Transylvania,North Carolina,NC,"North Carolina, Transylvania",2016,democrat,Hillary Clinton,6558.0,17869,"33,393"
Transylvania,North Carolina,NC,"North Carolina, Transylvania",2016,republican,Donald Trump,10520.0,17869,"33,393"
Tyrrell,North Carolina,NC,"North Carolina, Tyrrell",2016,democrat,Hillary Clinton,720.0,1739,"4,024"
Tyrrell,North Carolina,NC,"North Carolina, Tyrrell",2016,republican,Donald Trump,975.0,1739,"4,024"
Union,North Carolina,NC,"North Carolina, Union",2016,democrat,Hillary Clinton,34337.0,105710,"226,279"
Union,North Carolina,NC,"North Carolina, Union",2016,republican,Donald Trump,66707.0,105710,"226,279"
Vance,North Carolina,NC,"North Carolina, Vance",2016,democrat,Hillary Clinton,12229.0,19977,"44,485"
Vance,North Carolina,NC,"North Carolina, Vance",2016,republican,Donald Trump,7332.0,19977,"44,485"
Wake,North Carolina,NC,"North Carolina, Wake",2016,democrat,Hillary Clinton,302736.0,527624,"1,048,335"
Wake,North Carolina,NC,"North Carolina, Wake",2016,republican,Donald Trump,196082.0,527624,"1,048,335"
Warren,North Carolina,NC,"North Carolina, Warren",2016,democrat,Hillary Clinton,6413.0,9842,"19,884"
Warren,North Carolina,NC,"North Carolina, Warren",2016,republican,Donald Trump,3214.0,9842,"19,884"
Washington,North Carolina,NC,"North Carolina, Washington",2016,democrat,Hillary Clinton,3510.0,6165,"12,070"
Washington,North Carolina,NC,"North Carolina, Washington",2016,republican,Donald Trump,2564.0,6165,"12,070"
Watauga,North Carolina,NC,"North Carolina, Watauga",2016,democrat,Hillary Clinton,14138.0,29985,"54,140"
Watauga,North Carolina,NC,"North Carolina, Watauga",2016,republican,Donald Trump,13697.0,29985,"54,140"
Wayne,North Carolina,NC,"North Carolina, Wayne",2016,democrat,Hillary Clinton,21770.0,50689,"124,269"
Wayne,North Carolina,NC,"North Carolina, Wayne",2016,republican,Donald Trump,27540.0,50689,"124,269"
Wilkes,North Carolina,NC,"North Carolina, Wilkes",2016,democrat,Hillary Clinton,6638.0,31296,"68,581"
Wilkes,North Carolina,NC,"North Carolina, Wilkes",2016,republican,Donald Trump,23752.0,31296,"68,581"
Wilson,North Carolina,NC,"North Carolina, Wilson",2016,democrat,Hillary Clinton,19663.0,38135,"81,307"
Wilson,North Carolina,NC,"North Carolina, Wilson",2016,republican,Donald Trump,17531.0,38135,"81,307"
Yadkin,North Carolina,NC,"North Carolina, Yadkin",2016,democrat,Hillary Clinton,3160.0,17624,"37,653"
Yadkin,North Carolina,NC,"North Carolina, Yadkin",2016,republican,Donald Trump,13880.0,17624,"37,653"
Yancey,North Carolina,NC,"North Carolina, Yancey",2016,democrat,Hillary Clinton,3196.0,9960,"17,610"
Yancey,North Carolina,NC,"North Carolina, Yancey",2016,republican,Donald Trump,6385.0,9960,"17,610"
Adams,North Dakota,ND,"North Dakota, Adams",2016,democrat,Hillary Clinton,216.0,1218,"2,344"
Adams,North Dakota,ND,"North Dakota, Adams",2016,republican,Donald Trump,909.0,1218,"2,344"
Barnes,North Dakota,ND,"North Dakota, Barnes",2016,democrat,Hillary Clinton,1597.0,5344,"10,899"
Barnes,North Dakota,ND,"North Dakota, Barnes",2016,republican,Donald Trump,3160.0,5344,"10,899"
Benson,North Dakota,ND,"North Dakota, Benson",2016,democrat,Hillary Clinton,842.0,2011,"6,840"
Benson,North Dakota,ND,"North Dakota, Benson",2016,republican,Donald Trump,929.0,2011,"6,840"
Billings,North Dakota,ND,"North Dakota, Billings",2016,democrat,Hillary Clinton,59.0,605,948
Billings,North Dakota,ND,"North Dakota, Billings",2016,republican,Donald Trump,495.0,605,948
Bottineau,North Dakota,ND,"North Dakota, Bottineau",2016,democrat,Hillary Clinton,736.0,3494,
Bottineau,North Dakota,ND,"North Dakota, Bottineau",2016,republican,Donald Trump,2494.0,3494,
Bowman,North Dakota,ND,"North Dakota, Bowman",2016,democrat,Hillary Clinton,227.0,1787,"3,222"
Bowman,North Dakota,ND,"North Dakota, Bowman",2016,republican,Donald Trump,1446.0,1787,"3,222"
Burke,North Dakota,ND,"North Dakota, Burke",2016,democrat,Hillary Clinton,119.0,1052,"2,227"
Burke,North Dakota,ND,"North Dakota, Burke",2016,republican,Donald Trump,895.0,1052,"2,227"
Burleigh,North Dakota,ND,"North Dakota, Burleigh",2016,democrat,Hillary Clinton,10881.0,47979,"94,606"
Burleigh,North Dakota,ND,"North Dakota, Burleigh",2016,republican,Donald Trump,32532.0,47979,"94,606"
Cass,North Dakota,ND,"North Dakota, Cass",2016,democrat,Hillary Clinton,31361.0,80821,"174,189"
Cass,North Dakota,ND,"North Dakota, Cass",2016,republican,Donald Trump,39816.0,80821,"174,189"
Cavalier,North Dakota,ND,"North Dakota, Cavalier",2016,democrat,Hillary Clinton,476.0,2006,"3,824"
Cavalier,North Dakota,ND,"North Dakota, Cavalier",2016,republican,Donald Trump,1357.0,2006,"3,824"
Dickey,North Dakota,ND,"North Dakota, Dickey",2016,democrat,Hillary Clinton,554.0,2407,"4,987"
Dickey,North Dakota,ND,"North Dakota, Dickey",2016,republican,Donald Trump,1667.0,2407,"4,987"
Divide,North Dakota,ND,"North Dakota, Divide",2016,democrat,Hillary Clinton,245.0,1219,"2,391"
Divide,North Dakota,ND,"North Dakota, Divide",2016,republican,Donald Trump,867.0,1219,"2,391"
Dunn,North Dakota,ND,"North Dakota, Dunn",2016,democrat,Hillary Clinton,358.0,2243,"4,372"
Dunn,North Dakota,ND,"North Dakota, Dunn",2016,republican,Donald Trump,1771.0,2243,"4,372"
Eddy,North Dakota,ND,"North Dakota, Eddy",2016,democrat,Hillary Clinton,355.0,1231,"2,288"
Eddy,North Dakota,ND,"North Dakota, Eddy",2016,republican,Donald Trump,791.0,1231,"2,288"
Emmons,North Dakota,ND,"North Dakota, Emmons",2016,democrat,Hillary Clinton,215.0,1981,"3,338"
Emmons,North Dakota,ND,"North Dakota, Emmons",2016,republican,Donald Trump,1677.0,1981,"3,338"
Foster,North Dakota,ND,"North Dakota, Foster",2016,democrat,Hillary Clinton,347.0,1719,"3,309"
Foster,North Dakota,ND,"North Dakota, Foster",2016,republican,Donald Trump,1241.0,1719,"3,309"
Golden Valley,North Dakota,ND,"North Dakota, Golden Valley",2016,democrat,Hillary Clinton,99.0,957,"1,857"
Golden Valley,North Dakota,ND,"North Dakota, Golden Valley",2016,republican,Donald Trump,796.0,957,"1,857"
Grand Forks,North Dakota,ND,"North Dakota, Grand Forks",2016,democrat,Hillary Clinton,10851.0,30365,"70,473"
Grand Forks,North Dakota,ND,"North Dakota, Grand Forks",2016,republican,Donald Trump,16340.0,30365,"70,473"
Grant,North Dakota,ND,"North Dakota, Grant",2016,democrat,Hillary Clinton,185.0,1381,"2,379"
Grant,North Dakota,ND,"North Dakota, Grant",2016,republican,Donald Trump,1108.0,1381,"2,379"
Griggs,North Dakota,ND,"North Dakota, Griggs",2016,democrat,Hillary Clinton,298.0,1265,"2,258"
Griggs,North Dakota,ND,"North Dakota, Griggs",2016,republican,Donald Trump,847.0,1265,"2,258"
Hettinger,North Dakota,ND,"North Dakota, Hettinger",2016,democrat,Hillary Clinton,168.0,1296,"2,597"
Hettinger,North Dakota,ND,"North Dakota, Hettinger",2016,republican,Donald Trump,1050.0,1296,"2,597"
Kidder,North Dakota,ND,"North Dakota, Kidder",2016,democrat,Hillary Clinton,179.0,1376,"2,475"
Kidder,North Dakota,ND,"North Dakota, Kidder",2016,republican,Donald Trump,1111.0,1376,"2,475"
LaMoure,North Dakota,ND,"North Dakota, LaMoure",2016,democrat,Hillary Clinton,502.0,2151,"4,113"
LaMoure,North Dakota,ND,"North Dakota, LaMoure",2016,republican,Donald Trump,1481.0,2151,"4,113"
Logan,North Dakota,ND,"North Dakota, Logan",2016,democrat,Hillary Clinton,114.0,1067,"1,930"
Logan,North Dakota,ND,"North Dakota, Logan",2016,republican,Donald Trump,888.0,1067,"1,930"
McHenry,North Dakota,ND,"North Dakota, McHenry",2016,democrat,Hillary Clinton,490.0,2820,"5,970"
McHenry,North Dakota,ND,"North Dakota, McHenry",2016,republican,Donald Trump,2050.0,2820,"5,970"
McIntosh,North Dakota,ND,"North Dakota, McIntosh",2016,democrat,Hillary Clinton,235.0,1446,"2,599"
McIntosh,North Dakota,ND,"North Dakota, McIntosh",2016,republican,Donald Trump,1100.0,1446,"2,599"
McKenzie,North Dakota,ND,"North Dakota, McKenzie",2016,democrat,Hillary Clinton,698.0,4672,"12,572"
McKenzie,North Dakota,ND,"North Dakota, McKenzie",2016,republican,Donald Trump,3670.0,4672,"12,572"
McLean,North Dakota,ND,"North Dakota, McLean",2016,democrat,Hillary Clinton,1081.0,5315,"9,643"
McLean,North Dakota,ND,"North Dakota, McLean",2016,republican,Donald Trump,3860.0,5315,"9,643"
Mercer,North Dakota,ND,"North Dakota, Mercer",2016,democrat,Hillary Clinton,621.0,4682,"8,616"
Mercer,North Dakota,ND,"North Dakota, Mercer",2016,republican,Donald Trump,3759.0,4682,"8,616"
Morton,North Dakota,ND,"North Dakota, Morton",2016,democrat,Hillary Clinton,3080.0,15832,"30,732"
Morton,North Dakota,ND,"North Dakota, Morton",2016,republican,Donald Trump,11336.0,15832,"30,732"
Mountrail,North Dakota,ND,"North Dakota, Mountrail",2016,democrat,Hillary Clinton,1220.0,4106,"10,234"
Mountrail,North Dakota,ND,"North Dakota, Mountrail",2016,republican,Donald Trump,2582.0,4106,"10,234"
Nelson,North Dakota,ND,"North Dakota, Nelson",2016,democrat,Hillary Clinton,536.0,1717,"2,889"
Nelson,North Dakota,ND,"North Dakota, Nelson",2016,republican,Donald Trump,1025.0,1717,"2,889"
Oliver,North Dakota,ND,"North Dakota, Oliver",2016,democrat,Hillary Clinton,119.0,1017,"1,895"
Oliver,North Dakota,ND,"North Dakota, Oliver",2016,republican,Donald Trump,830.0,1017,"1,895"
Pembina,North Dakota,ND,"North Dakota, Pembina",2016,democrat,Hillary Clinton,681.0,3153,"7,046"
Pembina,North Dakota,ND,"North Dakota, Pembina",2016,republican,Donald Trump,2208.0,3153,"7,046"
